date,start_value,end_value,exact_pnl,delta_pnl,gamma_pnl,vega_pnl,theta_pnl,rho_pnl,explained_pnl,residual_pnl
2026-03-26,41517.52147535805,41547.24866605513,29.727190697078186,-970.5001309024133,204.23422982443822,865.1561637275522,-136.243502430431,2.195803226889258,-35.15743655396458,64.88462725104276
2026-03-27,41795.79164429426,40888.93670018634,-906.8549441079158,1464.1942156858347,536.9398830192168,-3303.773945605879,-137.37002775029254,-5.257766721684092,-1445.2676413728038,538.412697264888
2026-03-30,39391.73400357361,40566.83816369428,1175.104160120667,669.1837535616515,67.46758304763998,616.4479708437067,-128.68328936452016,-12.85202900518427,1211.563989083294,-36.45982896262694
2026-03-31,40306.43427381488,43040.19315624633,2733.7588824314516,-1413.6256392188457,332.0700152282227,3567.513658694425,-131.9865875790467,-1.931458288083883,2352.0399888366715,381.7188935947802
2026-04-01,43148.66932920887,43391.968646869755,243.29931766088703,778.9213498074047,178.23015679703198,-626.531885440383,-142.40431899731604,0.24206856689746095,188.45737073363512,54.84194692725191
2026-04-02,43087.24059093594,43807.780733969026,720.5401430330894,-228.80900845824388,13.684467181430431,1060.51999727313,-141.99805169891286,-0.9318395226312122,702.4655647747725,18.074578258316933
2026-04-03,43989.29591642135,45994.56473566205,2005.2688192406931,-1783.2815313120468,995.6073494399874,2536.2779269482317,-145.331903567555,-0.2496713955199613,1603.0221701130974,402.2466491275957
2026-04-06,45077.11175287145,46580.24678177922,1503.1350289077673,-320.62919030442794,52.434482551461976,1870.236973733324,-149.75107967355177,-0.5007206478286558,1451.7904656589774,51.34456324878988
2026-04-07,46596.32724027205,47884.93962251466,1288.6123822426161,-49.028432440921684,1.7921343076765626,1487.6201416160761,-155.28859007150706,-0.8066670368310835,1284.2885863744928,4.323795868123398
2026-04-08,48016.79611342073,47740.291219479855,-276.50489394087344,-123.47200962582433,16.10613770624237,-14.17970310526631,-160.47958181855523,5.749184108734146,-276.2759727346694,-0.2289212062040633
2026-04-09,47799.34842536818,48936.215448538685,1136.8670231705037,-289.8539670829641,92.15151316676378,1452.6595921651044,-159.9459199245764,-3.005140908265688,1092.006077416062,44.86094575444167
2026-04-10,48736.63421034538,47311.633180185985,-1425.0010301593938,310.12865697125216,156.24695975724973,-1844.1816800927643,-163.4642349323503,-3.7880731493747146,-1545.0583714459874,120.05734128659356
2026-04-13,47544.252362340776,48407.66074153184,863.4083791910671,169.11552606568569,27.229524408931418,845.6134414160883,-158.75988804598825,-0.3195365331084234,882.8790673116087,-19.47068812054158
2026-04-14,48663.22504592806,49300.31350167257,637.0884557445097,100.00624247380071,11.713951119420658,700.0059113299137,-162.76965224470035,-1.2088794948629917,647.7475731835717,-10.659117439062015
2026-04-15,49546.14948849143,47216.52845702649,-2329.621031464936,-12.346283064642849,0.2135635736569275,-2161.155083661796,-165.9201880555179,2.043790824900281,-2337.1642003833995,7.54316891846338
2026-04-16,47367.54443981769,46416.83954776375,-950.7048920539382,182.63907694020526,27.348684791506333,-1035.1822820587213,-157.97738885605062,-1.3877605371995982,-984.55966972026,33.85477766632175
2026-04-17,46591.898155592,46528.89765116194,-63.0005044300633,-630.9628033829163,255.6193750044975,434.39343723580026,-154.9881449492052,0.6907828192219218,-95.24735327260179,32.24684884253848
2026-04-20,46234.86359291531,44616.15831844689,-1618.7052744684188,453.82528484729073,148.85410539293957,-2223.4860847996947,-153.99166014141977,0.05755658416083813,-1774.7407981167232,156.03552364830443
2026-04-21,44591.98941521272,44832.84609346998,240.85667825725977,-233.84204048146668,24.698840457059646,589.6817148256974,-147.80469371494618,0.15458238419478365,232.88840347053898,7.968274786720798
2026-04-22,44949.54929989622,46307.7025459023,1358.153246006077,-423.07418903821844,89.65319075927694,1771.112302748174,-149.07289652388383,-0.06466178566844773,1288.55374615968,69.59949984639707
2026-04-23,46262.77926452104,47546.50060904864,1283.7213445275993,-598.9714348498733,261.94350174414683,1668.2267831573513,-153.9990217703554,-0.23196758609480908,1176.967860695175,106.75348383242431
2026-04-24,47103.135716579214,46873.05015217772,-230.0855644014955,14.264718989057291,0.22505288873117357,-82.77754975750847,-157.33957697353887,-5.369469430016397,-230.99682428327526,0.9112598817797561
2026-04-27,47039.721361351374,44299.83295861026,-2739.8884027411113,-167.71997239240028,29.429136452227265,-2400.981346963286,-156.92150846273736,0.5949588636711891,-2695.598732502525,-44.289670238586496
2026-04-28,44380.12692466755,44347.48618758534,-32.64073708221258,213.68692871985579,27.660058616194945,-133.5339839988785,-147.29816088635002,-1.2917695938558853,-40.77692714303367,8.136190060821086
2026-04-29,44495.43273812471,43152.76202627621,-1342.6707118485065,0.8275571317974415,0.0003935044617825145,-1202.572121669571,-147.51419404472378,-0.3258405549656528,-1349.5842056330014,6.913493784494904
2026-04-30,43296.1912526878,43964.29242200857,668.1011693207693,249.66452046269754,27.99042053677657,548.7819716734048,-143.11489555423944,-0.11414013221507147,683.2078769864244,-15.106707665655108
2026-05-01,44090.37450291545,42183.80454868058,-1906.5699542348739,-308.05991463277934,47.55616522481308,-1456.15278731871,-145.97038324315815,0.12215985070008907,-1862.5047601191343,-44.06519411573959
2026-05-04,42326.09130909138,41330.6864963954,-995.4048126959824,-418.41457534594343,67.28851267974606,-482.54803215499555,-139.70739765990564,0.7361933316664803,-972.645299149432,-22.75951354655035
2026-05-05,41486.64809008961,40502.86017528742,-983.7879148021966,340.09513050535196,40.686972599343704,-1296.9457981371254,-136.72015998766452,2.988228330418395,-1049.8956266896757,66.10771188747913
2026-05-06,40466.24080148388,40933.9556017351,467.71480025121855,-411.995245025308,46.15354855476449,935.0538554415168,-132.78548792535267,-2.706566959769106,433.7201040858515,33.99469616536703
2026-05-07,41113.53417510451,40650.92177425263,-462.61240085188183,-90.88716037197327,2.689259236421104,-234.65409438687857,-135.2831510080782,-2.368367988644604,-460.5035145191535,-2.108886332728332
2026-05-08,40806.72774231366,41179.306812550436,372.579070236774,222.47845707683575,15.709802928000286,268.9167531715657,-134.30891467443658,3.4694297073540947,376.26552820931926,-3.68645797254527
2026-05-11,41247.5636679024,41055.236055950154,-192.32761195224884,-12.786362358602373,0.05316129770014455,-45.56430655809719,-135.69783431359656,1.9346093912915987,-192.0607325413044,-0.2668794109444548
2026-05-12,41194.14391157789,40191.13310436389,-1003.0108072139992,106.60518010882653,3.622685002616739,-996.563571569324,-135.41818872528205,0.6415375579321698,-1021.1123576252305,18.1015504112313
2026-05-13,40280.16524277602,43765.32122868941,3485.155985913392,-974.919123402227,253.59748475037475,3995.9116980137096,-132.08084943131493,-4.864732420128863,3137.6444775104133,347.51150840297896
2026-05-14,43587.77616956962,44450.769615327394,862.9934457577765,293.5835957356222,50.76636014339679,685.9084875336705,-144.4073048397293,-1.1331996404164801,884.7179389325438,-21.724493174767304
2026-05-15,44614.61971726964,42922.61109907746,-1692.0086181921797,-377.1233682420865,94.65379474620612,-1216.139721678828,-147.9153000470554,2.3008214736938872,-1644.2237737480696,-47.78484444411015
2026-05-18,42941.439074507216,41752.48119232021,-1188.957882187009,44.85531832950633,1.0708294164863643,-1106.0774696205804,-142.12723542665873,-0.46326773805549926,-1202.7418250393018,13.78394285229274
2026-05-19,41884.83803515071,41258.81868493293,-626.019350217779,228.80984124009095,21.994676514398723,-763.6763923606392,-138.17775067534308,-0.1281486070743265,-651.1777738885669,25.158423670787897
2026-05-20,41327.31310628828,43115.113410093945,1787.8003038056631,-906.2921672616862,297.95618561007444,2336.199181201405,-136.11296287370328,0.15105974032493205,1591.9012964164147,195.89900738924848
2026-05-21,42880.77066751979,43083.17443111568,202.40376359588845,-99.96523877717856,5.856331812430124,435.44104933795063,-141.98901779160963,0.30056882391567064,199.64369340550826,2.7600701903801905
2026-05-22,43202.47329383624,43946.65570992075,744.1824160845063,225.83982465191343,33.15920518196341,646.325118188613,-143.2343548006854,1.0461135201332337,763.1359067419377,-18.953490657431416
2026-05-25,44128.56342787771,46316.45616384101,2187.8927359633017,-326.1814312684158,80.8611166854795,2487.340065269182,-146.6079140504833,0.6918513773709002,2096.1036880131333,91.78904795016842
2026-05-26,46163.159951975635,45793.126516193326,-370.0334357823085,-291.882770209562,126.84204108738548,-42.611356161850686,-154.25687892487795,-2.607040429371834,-364.51600463827697,-5.517431144031548
2026-05-27,45525.22885174226,45171.084702948625,-354.14414879363176,231.23337681683714,78.40395482544842,-539.4164636700976,-152.04105199004889,7.955639095201574,-373.8645449226594,19.72039612902762
2026-05-28,45450.84748848072,45418.26398068562,-32.583507795105106,-31.371500228458718,1.2775538596538834,144.52996144851272,-151.83136133096664,4.978027086154164,-32.417319165104594,-0.1661886300005122
2026-05-29,45542.10905964931,44509.541057945986,-1032.5680017033228,-81.56157602262901,9.30778207447828,-796.5315174718733,-152.3355324925677,-3.035606489349101,-1024.1564504019407,-8.411551301382133
2026-06-01,44588.71849958625,43186.82094121652,-1401.8975583697247,136.22204196996637,20.463883108625115,-1450.3804646283947,-148.79803815165906,-1.1023580556256758,-1443.594935757088,41.697377387363304
2026-06-02,43360.802635951135,43289.58307842801,-71.21955752312351,-324.7918302632091,79.74389238578038,318.12229736703785,-144.18640144300343,-3.5404600312188017,-74.65250198461308,3.432944461489569
2026-06-03,43243.40979551553,42728.52095363621,-514.8888418793213,156.3111253556241,19.41419947208859,-563.1919029808153,-143.6978096767467,2.3969883979192113,-528.76739943193,13.878557552608754
2026-06-04,42892.67427328431,41502.46511942718,-1390.209153857133,53.60134589616438,2.0317129327127508,-1320.544359220586,-142.46995532382,1.429881179409525,-1405.9513745361194,15.742220678986314
2026-06-05,41640.77752387966,41919.370470009424,278.59294612976373,-225.87036652612494,27.3238807641111,603.5892147066381,-137.9768303608661,0.003613159320002701,267.06951174307824,11.523434386685494
2026-06-08,42004.84179928631,42899.2193793499,894.3775800635922,-35.482440547532754,0.7728121705505839,1067.1557326124746,-139.38288518246935,-0.1460474457825457,892.9171716072404,1.460408456351729
2026-06-09,43031.88333866284,43414.8400467867,382.9567081238638,-272.6606198303877,58.2829426673687,721.9178934209837,-143.1318742850378,-0.6011399734585682,363.80720199946825,19.149506124395543
2026-06-10,43381.7154922149,43034.937123414005,-346.7783688008931,-29.74843397535278,0.8317453169756086,-171.83833416837933,-144.50268275467482,-0.7071475114914999,-345.9648530929228,-0.8135157079702822
2026-06-11,43164.78912391301,43781.66779853914,616.8786746261321,-40.39586325933775,1.46141662815314,800.604672753752,-143.69355755681144,-1.8157018058161567,616.1609667599397,0.717707866192427
2026-06-12,43904.070263674555,43278.78471234065,-625.2855513339091,-117.38575122294081,15.004379091283957,-376.65479707166855,-146.34215920394172,5.410372702862998,-619.9679557044042,-5.317595629504922
2026-06-15,43340.4889022436,42140.78065064392,-1199.7082515996735,64.43961327243072,4.261173145105232,-1141.4095851857144,-144.52803871736805,-0.748471767520156,-1217.9853092530666,18.277057653393058
2026-06-16,42299.36004071569,39921.94834342005,-2377.41169729564,-273.4290230885461,57.06261360798245,-1959.8190629290932,-140.65323516422654,0.8518197516438739,-2315.98688782224,-61.42480947339982
2026-06-17,40004.739717482335,40503.836935077794,499.09721759545937,-132.16051986252077,8.748716118684584,746.177951357622,-132.44936242953287,-0.07755983150310172,490.23922535274977,8.8579922427096
2026-06-18,40620.17872745283,39558.52066145531,-1061.6580659975225,-184.61495365554572,20.329928577860848,-744.8041216637525,-134.79000630569863,-1.1174905357155056,-1044.9966435828514,-16.66142241467105
2026-06-19,39677.38839458958,40959.14545636097,1281.7570617713936,13.466153936566608,0.08999229700461212,1403.1282310003764,-131.25273074406684,-0.0532043303883972,1285.3784421594926,-3.6213803880989417
2026-06-22,41097.95264995241,42519.50298061003,1421.550330657621,-181.9483261965478,22.564392534190617,1689.4160996416322,-136.44960131182717,-1.549276487320769,1392.0332881801269,29.517042477494215
2026-06-23,42560.531023985815,42261.82497625647,-298.70604772934894,-493.0672212663048,248.30258850468167,98.98292095863309,-141.74419344133565,-7.1084250968891824,-294.6343303412149,-4.071717388134061
2026-06-24,41880.66341279953,40801.76417059636,-1078.899242203166,-72.67123186625778,5.346074130058059,-866.6458048864308,-139.24354851334473,0.7886493252978526,-1072.4258618106774,-6.473380392488707
2026-06-25,40905.59377441118,39565.24038383087,-1340.3533905803124,41.264774401061416,1.387015999403797,-1262.3193132036843,-135.7456340657589,-0.06798138910896463,-1355.481138258087,15.12774767777455
2026-06-26,39699.66617207797,38158.6329371813,-1541.0332348966695,181.6584449588221,19.83268398937747,-1665.5824514529459,-131.32789797584232,0.03106673367783474,-1595.3881537469108,54.35491885024135
2026-06-29,38231.01395889148,39482.54527565416,1251.531316762681,-266.6243930942612,29.705604307614113,1572.7210453317211,-125.94181793004452,0.18238321374364466,1210.0428218287732,41.48849493390776
2026-06-30,39569.22317505689,39227.64457216581,-341.57860289108066,-61.51487218335983,2.225765753890556,-148.77976857299936,-130.85497478060793,-0.813708103419389,-339.73755788649595,-1.8410450045847142
2026-07-01,39353.4593000735,38228.97344368213,-1124.4858563913658,201.74147187293195,22.647708422751883,-1264.7185470933703,-129.95092001992424,-0.2951787061651255,-1170.5754655237758,46.08960913241003
2026-07-02,38297.73133684169,38075.08251777794,-222.6488190637465,-177.93677878522624,13.199606960486927,68.76444448901286,-125.97504983518141,0.16203310920433203,-221.7857440617035,-0.86307500204299
2026-07-03,38212.09001238528,38069.616105154084,-142.47390723119315,212.84322811949858,19.18944224102854,-258.2654050108263,-125.70114811990179,0.06526454494343154,-151.8686182252576,9.39471099406444
2026-07-06,38138.9776552375,37969.49175298892,-169.48590224857617,132.8474139293944,7.05023344730196,-186.60183137371004,-125.37140845452318,-1.0492327813069573,-173.12482523284382,3.6389229842676514
2026-07-07,38062.674279935134,37383.69074731503,-678.9835326201064,274.9898615899386,29.34587912058802,-896.4684419622648,-125.1368574470793,0.5398783141037246,-716.7296803847138,37.74614776460737
2026-07-08,37390.64461510943,37374.584882511546,-16.05973259788152,-150.48308459245408,7.2978245133198785,249.65046242272012,-122.61308132408746,-2.9947929069196286,-19.14267188742116,3.082939289539638
2026-07-09,37527.578861208254,36797.1492060818,-730.429655126456,147.81583841217514,7.5262861899783315,-778.0715677316475,-123.24886254272066,-1.5672816449634759,-747.5455873171782,17.115932190722106
2026-07-10,36858.53619565373,36950.46593042139,91.92973476766201,-214.19529479053844,13.72112761405826,407.003866583324,-120.87744561888267,0.36644058401710555,86.01869437197823,5.911040395683784
2026-07-13,37117.830143527775,37153.46547577754,35.63533224976709,660.613033544819,141.2661647957265,-698.8478410033055,-121.84298885348805,-1.7625022284190357,-20.574133744667062,56.209465994434154
2026-07-14,36886.895095295156,36906.98601642673,20.09092113157385,249.86008053480577,17.654282323027946,-125.11030297554649,-120.93164068620976,-4.70987161593438,16.762547580143075,3.3283735514307757
2026-07-15,36921.552377914115,34402.87331084003,-2518.6790670740884,648.2558172694715,117.66269322010858,-3491.5377026697033,-121.1318866096071,-0.3536843004731367,-2847.1047630902035,328.4256960161151
2026-07-16,33848.4882175412,32474.116842272095,-1374.3713752691037,-369.7932139291442,20.966402220637942,-879.4822090118216,-110.13520719417163,-8.151278457263048,-1346.5955063717627,-27.77586889734107
2026-07-17,32811.10341452601,32108.837538407228,-702.265876118785,345.1220787487382,16.11296985574336,-1008.6715811803474,-106.63148822889931,5.494252532043011,-748.5737682727222,46.307892153937246
2026-07-20,31939.55832926195,31391.132146611526,-548.4261826504226,495.3064724319025,28.070328751979787,-1033.5169421865917,-103.5542431894357,2.5053492720764203,-611.1890349200688,62.76285226964626
2026-07-21,31073.345617062965,30968.894181185835,-104.45143587713028,-276.08110957072756,7.387329154193332,275.2309788893689,-100.56145989639374,-17.031999311634994,-111.0562607351941,6.604824858063822
2026-07-22,31251.34563775039,30008.560022694044,-1242.7856150563457,-1652.8217841268963,280.20800404466024,193.22143109846266,-101.26283824437235,5.138972419155983,-1275.5162148089896,32.73059975264391
2026-07-23,30944.790595021594,32524.10593151705,1579.315336495456,1606.4562499050498,276.0928598729157,-250.99651662072958,-100.27432879646601,8.624625786449482,1539.9028901472193,39.4124463482367
2026-07-24,31198.13736756739,33562.14609691283,2364.0087293454417,726.6296035938324,53.10366095278562,1787.152988381622,-101.00790515486061,2.670300047732816,2468.5486478211124,-104.53991847567067
2026-07-27,33232.91801346571,33918.702945377714,685.7849319120069,-947.6226386374601,118.41093601061885,1501.308667060487,-107.9343529018361,-1.8240374969023494,562.3385740349073,123.44635787709956
2026-07-28,34369.31315745172,34859.126332012806,489.8131745610881,-757.0460800682006,97.29968583797695,1184.5418980878512,-112.00679105470755,-3.020986389725122,409.76772641319496,80.04544814789313
2026-07-29,35201.078034473845,34519.9619932824,-681.1160411914461,252.59714087161828,13.397251496033867,-877.9627161534072,-115.07500452831363,10.618029734399565,-716.4252985796692,35.309257388223045
2026-07-30,34468.61763047159,32855.19653544233,-1613.4210950292618,-375.69843935488956,24.950621472813772,-1115.493225298733,-112.29071369806698,1.2087035039083167,-1577.3230533749677,-36.09804165429409
2026-07-31,33188.8154850924,33988.088358199115,799.2728731067182,-774.0091224134683,88.63118735339602,1490.4134537417967,-107.83595142807523,0.5935914003533872,697.7931586540027,101.47971445271548
2026-08-03,34359.018102947135,33646.459892007464,-712.558210939671,-400.86878773519715,30.704636937230553,-218.8528252818404,-112.01886786627172,-1.7055546989460313,-702.7413986450248,-9.816812294646184
2026-08-04,33942.77762135688,33720.21285938796,-222.5647619689189,328.1053826535499,19.994628878436245,-470.3191887399631,-110.62493465509792,-7.498447683770289,-240.3425595468452,17.777797577926293
2026-08-05,33619.72919717044,33895.345940482686,275.6167433122464,601.4444903677577,62.534437695101396,-296.21779253855624,-109.53813092743636,-3.470837136243326,254.7521674606231,20.8645758516233
2026-08-06,33589.85008650273,33342.78487697544,-247.06520952728897,266.18902364758964,11.625125685646797,-436.6220207513408,-109.4023833259918,4.578181561072784,-263.6320731830234,16.566863655734437
2026-08-07,33273.591147705236,33214.2601380442,-59.33100966103666,1322.9597060957028,264.8263807149259,-1823.1573982926407,-108.21994039539834,2.952137108211255,-340.6391147691991,281.30810510816247
2026-08-10,31983.02984826333,32132.224873810264,149.19502554693463,824.1748308983153,75.5329231689805,-718.3987994036272,-103.61661723070094,3.891078996011983,81.58341642897965,67.61160911795498
2026-08-11,31535.09946949539,31910.568926242635,375.4694567472434,-713.3671628458876,50.108751533780755,1074.416973292639,-102.02399051201238,1.921419246349803,311.05599071486967,64.41346603237372
2026-08-12,32396.150743238097,32057.8462485496,-338.3044946884984,639.8793152703288,47.80808392048835,-980.7134882582037,-104.98904229660647,-9.50396819750155,-407.5190995614946,69.21460487299623
2026-08-13,31620.679533650877,31047.119090074644,-573.5604435762325,-699.1619098847736,49.17397327478527,170.64701540899193,-102.36251887858886,1.038511858003756,-580.6649282215816,7.104484645349089
2026-08-14,31579.2935952085,32662.116142999694,1082.8225477911947,-267.45078328015506,7.429357732069652,1401.0918125464552,-102.25064720376697,12.125263748805516,1050.9450035434086,31.87754424778609
